Close,Volume,LogRet,mavol,rsi,stoch,macd,atr
-0.369370339,0.72567147,-0.233087522,2.181667124,-0.067355074,0.3183614,-0.398872745,-0.143490814
-0.37123587,0.987740161,-0.294721705,2.204165505,-0.138699068,0.273116203,-0.355668982,-0.144885862
-0.36781587,0.508192422,0.377460843,2.22147809,-0.031739491,0.356062322,-0.308282243,-0.139662726
-0.36064131,0.716931159,0.843034817,2.226486003,0.178546459,0.496561868,-0.243598054,-0.13095821
-0.352342785,1.038849883,0.965064985,2.168783775,0.392906507,0.538959918,-0.161740131,-0.112811984
-0.353729782,1.095532386,-0.226653872,2.157188405,0.329870572,0.474321263,-0.10492038,-0.121158872
-0.354375366,1.010719554,-0.136252665,2.15112122,0.299110738,0.457182685,-0.065489743,-0.121030576
-0.36183707,1.826277084,-0.979858606,2.142925238,-0.042719928,0.31076207,-0.066565368,-0.127548274
-0.358943365,1.060445332,0.302573751,2.109068664,0.050739506,0.168007008,-0.059206063,-0.139402784
-0.357484419,0.316475457,0.123262605,2.090890293,0.098434859,0.031880008,-0.050886067,-0.147130864
-0.357843243,-0.024914695,-0.101506987,1.986379485,0.080363057,-0.047430849,-0.048957531,-0.155112571
-0.361765313,0.560856306,-0.544115545,1.74166674,-0.118161236,-0.801274654,-0.065876821,-0.188219116
-0.357197544,-0.025980406,0.509477845,1.523372929,0.055525217,-0.895052021,-0.064446458,-0.186730561
-0.349927192,0.596505819,0.832255384,1.362615947,0.301681067,-0.444044445,-0.038175253,-0.173262103
-0.345765932,0.598126587,0.445159639,1.276119893,0.428278346,-0.234096386,-0.004798315,-0.166494465
-0.349951111,0.560116229,-0.562429828,1.174931793,0.19942214,-0.543729398,0.001397878,-0.166431215
-0.353610225,0.38804091,-0.502963696,0.990788799,0.009205637,-0.84464056,-0.011731911,-0.181330711
-0.35310804,-0.102230546,0.004221176,0.821039151,0.028347081,-0.817547819,-0.023715967,-0.181771921
-0.354614556,1.130804459,-0.241613279,0.851602443,-0.054876442,-0.898823974,-0.042455552,-0.19720724
-0.361119537,0.689873942,-0.861094974,0.819511767,-0.390773046,-1.249766066,-0.085658457,-0.223496335
-0.361263089,-0.331239995,-0.075065463,0.67908781,-0.39787006,-1.25751069,-0.122865777,-0.226057064
-0.370757451,0.956901149,-1.253622979,0.66517283,-0.823898389,-1.500270492,-0.19121419,-0.247250699
-0.376544976,1.285191937,-0.800185356,0.698878271,-1.038386369,-1.285143933,-0.268806855,-0.251341214
-0.385895977,1.251000376,-1.280464881,0.714737033,-1.330219097,-1.134506951,-0.366577106,-0.260332216
-0.367170248,0.992891097,2.364369563,0.743935219,-0.494055241,-0.533038759,-0.370160061,-0.190105928
-0.377764732,1.243140758,-1.413407827,0.775634017,-0.819947033,-0.873332326,-0.413612712,-0.186415887
-0.382212982,1.298343106,-0.637285534,0.791265856,-0.942390864,-1.016209601,-0.463971979,-0.193378574
-0.379103967,1.056337904,0.348942752,0.788904785,-0.818584604,-0.916348425,-0.489861392,-0.15999255
-0.381734755,0.996265849,-0.400635174,0.788034096,-0.896703161,-0.951386732,-0.518543222,-0.175068294
-0.377645175,0.45535832,0.475743524,0.705450126,-0.726312023,-0.884086941,-0.523024353,-0.179308585
-0.369944434,0.775626672,0.93179693,0.688292686,-0.431021928,-0.599875144,-0.494489649,-0.164667114
-0.367098491,0.207817342,0.30362165,0.681747135,-0.328899943,-0.492027719,-0.459239958,-0.160695804
-0.377669055,0.805214953,-1.410067853,0.731754039,-0.694725028,-0.976293919,-0.471160257,-0.189826315
-0.37367519,0.362086407,0.458103089,0.719780165,-0.544123309,-0.809306642,-0.463420292,-0.162030863
-0.366022287,0.317008312,0.916204669,0.740441762,-0.276645476,-0.430574741,-0.426175421,-0.143959947
-0.367959384,-0.125335752,-0.301857746,0.696958118,-0.348215802,-0.538701258,-0.403428698,-0.162770088
-0.363893723,-0.091462425,0.455030957,0.655417365,-0.206556277,-0.311760741,-0.369021408,-0.159164088
-0.362482769,0.0739448,0.119407761,0.62613046,-0.157418518,-0.248947504,-0.336165422,-0.164677098
-0.359876054,-0.188479128,0.267503795,0.591400968,-0.065155938,-0.123725648,-0.300262106,-0.172205751
-0.354088376,0.183557615,0.656581399,0.60861681,0.129737004,0.044018003,-0.250044638,-0.159703735
-0.355045137,-0.249454078,-0.174505861,0.525470213,0.082497721,0.0046007,-0.21533964,-0.175687902
-0.367098491,0.790672439,-1.55824364,0.531542301,-0.445799804,-0.491981522,-0.236216447,-0.225241164
-0.384030599,3.061399106,-2.241480546,0.735914445,-0.981599177,-1.235957731,-0.319322186,-0.264104786
-0.385178521,0.916981392,-0.208630639,0.733509684,-1.012507993,-1.179567646,-0.389024527,-0.272413912
-0.390679055,0.708020631,-0.78903315,0.698740958,-1.158938894,-1.011310506,-0.464310764,-0.281644042
-0.388981072,0.315047108,0.169829655,0.642359254,-1.08164119,-0.95418613,-0.515197982,-0.275648176
-0.387617917,0.284030478,0.124352791,0.599657581,-1.017539596,-0.908326207,-0.547687716,-0.274246148
-0.392161767,0.853356966,-0.664779,0.576177056,-1.152916833,-0.99471624,-0.588300618,-0.295058693
-0.385130644,1.354507555,0.880033148,0.579560395,-0.821428659,-0.765793865,-0.589927176,-0.260439543
-0.37594723,2.179101426,1.14212284,0.647195525,-0.449925838,-0.466796243,-0.552643739,-0.238070562
-0.35808228,3.138981386,2.19980345,0.776272434,0.099253298,0.114858635,-0.451633088,-0.161583208
-0.357317177,0.735862331,0.037330698,0.793169959,0.119350304,0.139769175,-0.368158157,-0.174361197
-0.340719782,2.37388231,1.952115908,0.889448673,0.502962277,0.415801905,-0.237975578,-0.112853096
-0.337539011,1.35628374,0.319208404,0.958632142,0.565963994,0.370636345,-0.124712009,-0.09201796
-0.3354106,0.316579068,0.193171715,0.929196779,0.608702022,0.417560959,-0.03007589,-0.10359133
-0.332277628,-0.067639344,0.309163663,0.903310155,0.672310184,0.486632916,0.052783292,-0.110550271
-0.325868362,0.285976881,0.684356752,0.901440825,0.796907742,0.525921536,0.138176759,-0.097399557
-0.327596857,0.154457785,-0.256133389,0.918295552,0.711467273,0.491273453,0.193024335,-0.117761067
-0.328653204,-0.24765569,-0.179143731,0.90888649,0.657226933,0.470098729,0.225921496,-0.134868799
-0.332758424,-0.031819614,-0.533871207,0.902515255,0.445852356,0.387808668,0.229422595,-0.173971641
-0.328581179,-0.365749788,0.427827191,0.891836493,0.55264245,0.471542495,0.241972147,-0.175854955
-0.331438009,-0.505557748,-0.388397584,0.850324272,0.402605048,0.389357378,0.234189737,-0.191410498
-0.333070598,-0.431276212,-0.24741012,0.83937133,0.316171406,0.266883878,0.21531403,-0.205431271
-0.329901556,-0.423646017,0.311434801,0.766220943,0.412582668,0.00255207,0.206582861,-0.194432003
-0.331030005,-0.657517772,-0.188146063,0.542193868,0.347672399,-0.079824852,0.189233488,-0.203018754
-0.328149026,-0.300970842,0.276517416,0.468824582,0.441198397,-0.269753474,0.180878268,-0.210204423
-0.328653204,-0.065951968,-0.115429179,0.422200572,0.409200625,-1.358460438,0.166537301,-0.226061704
-0.327620814,-0.49319846,0.062012229,0.373511963,0.445793032,-1.266601584,0.153628899,-0.229280782
-0.329253365,-0.119230116,-0.245798915,0.349219596,0.331549913,-2.066817272,0.131655322,-0.247193586
-0.330213691,-0.402205985,-0.168453475,0.273584646,0.262864405,-2.17545006,0.105436703,-0.26496674
-0.33172611,0.248491977,-0.232904454,0.206958409,0.152372785,-2.462209903,0.074049964,-0.274500393
-0.323635574,-0.050521361,0.876007263,0.072646219,0.491253496,-1.451273526,0.076212141,-0.25339041
-0.319818418,0.158454201,0.377375398,-0.106900355,0.625604095,-0.814847157,0.088062241,-0.234478231
-0.316265176,-0.189396823,0.344105569,-0.162637848,0.741699823,-0.68218348,0.106344089,-0.228294964
-0.314656851,-0.236199297,0.12344488,-0.319868828,0.792665246,-0.563806594,0.121914314,-0.237061349
-0.315905049,-0.20558971,-0.197313753,-0.413955884,0.688263499,-0.65100318,0.124104995,-0.25112378
-0.320130477,0.187361611,-0.534364634,-0.421739927,0.350392811,-0.949458931,0.104242443,-0.283569744
-0.321258811,-0.430476929,-0.185349117,-0.443597216,0.263981201,-1.029156876,0.079338621,-0.294891877
-0.318738075,-0.533895299,0.228707573,-0.492986211,0.378590629,-0.851109025,0.064920014,-0.293006568
-0.322531312,-0.184038665,-0.48799496,-0.513377194,0.084750083,-1.219030846,0.034394998,-0.299605113
-0.322291125,-0.186133083,-0.029799835,-0.50967108,0.097306928,-1.201265798,0.007240513,-0.303455788
-0.326996735,2.782249437,-0.596319753,-0.340151922,-0.248290631,-1.549308769,-0.036143628,-0.324170998
-0.327236653,-0.417421969,-0.084822243,-0.343264648,-0.265145922,-1.567053971,-0.074430921,-0.332783594
-0.334558944,0.699620757,-0.907804893,-0.270664849,-0.72751777,-1.330292349,-0.135754125,-0.372592902
-0.332614488,-0.258764247,0.170055349,-0.260272751,-0.594387459,-1.22246185,-0.178490056,-0.36647349
-0.33511119,0.117431729,-0.349143233,-0.227678297,-0.740368913,-1.360917341,-0.223399134,-0.356511147
-0.33640761,0.227592201,-0.209431168,-0.174359386,-0.814944821,-1.432810717,-0.264844331,-0.360990897
-0.343009723,0.557866395,-0.839475701,-0.122623141,-1.153673123,-1.233372016,-0.323678868,-0.373277862
-0.337584089,0.032863122,0.586560241,-0.116670533,-0.759435283,-0.993248481,-0.348823365,-0.336441459
-0.338232279,0.085860041,-0.133675152,-0.081788123,-0.793917792,-1.07910196,-0.370840317,-0.31828496
-0.335015131,-0.500288399,0.321363296,-0.104743025,-0.571670985,-0.921251322,-0.375166198,-0.310668591
-0.335951423,-0.102681993,-0.167070849,-0.086699738,-0.628244008,-0.967190862,-0.381689327,-0.307018885
-0.330982014,-0.473194177,0.52341681,-0.130174019,-0.30079288,-0.723364861,-0.366957257,-0.298134789
-0.338808521,-0.752684283,-0.974541224,-0.172472224,-0.753602911,-1.181290427,-0.385362795,-0.305005043
-0.335255318,-0.556608264,0.36129076,-0.215547495,-0.53271316,-1.059169879,-0.385390499,-0.293449248
-0.329085357,-0.491407474,0.661602131,-0.233740577,-0.195050881,-0.68831418,-0.360871495,-0.275825305
-0.322819337,-0.323306368,0.662803999,-0.238987896,0.092865448,-0.284634614,-0.317027638,-0.261806242
-0.323371506,-0.60583079,-0.120233198,-0.263098367,0.057865546,-0.32784204,-0.284983862,-0.270353026
-0.329301318,-0.391770898,-0.739116424,-0.297985235,-0.298058923,-0.662915634,-0.283404869,-0.292862802
-0.321738955,-0.45026659,0.810938974,-0.299177362,0.046673192,-0.23875886,-0.253389541,-0.268337854
-0.321018739,-0.859321988,0.024745164,-0.318781024,0.076938497,-0.21005928,-0.227970983,-0.274939016
-0.322027095,-0.672141695,-0.171927798,-0.348184288,0.013133901,-0.509373311,-0.213146966,-0.275111536
-0.320730638,-0.635774308,0.090296693,-0.375270617,0.074309893,-0.487431644,-0.197854368,-0.279581642
-0.323251451,-0.572209088,-0.344327823,-0.577342767,-0.096078576,-0.641720299,-0.197172324,-0.290404199
-0.319698324,-0.284067482,0.347094735,-0.56930951,0.08250879,-0.424247972,-0.184390289,-0.28049268
-0.320754748,-0.255248881,-0.177058901,-0.626830735,0.007442713,-0.571277229,-0.180149736,-0.288756488
-0.320346553,-0.602108202,-0.010832982,-0.64751373,0.029469304,-0.565286343,-0.17696975,-0.296992994
-0.317009541,-0.401658328,0.320204558,-0.678783649,0.206588444,-0.469348161,-0.163298959,-0.287138555
-0.312640063,-0.548785649,0.432879461,-0.72555255,0.414146265,-0.342929347,-0.137560757,-0.27956314
-0.314104643,-0.373676014,-0.220934097,-0.781668545,0.291478317,-0.855938062,-0.125285866,-0.279693364
-0.321859049,-0.00748588,-0.932840757,-0.784099164,-0.272968306,-1.409560327,-0.148091022,-0.281943012
-0.324427738,-0.229101958,-0.350518866,-0.803072434,-0.431950255,-1.592950764,-0.178010416,-0.282930002
-0.323515633,1.128458415,0.047163336,-0.704956936,-0.375212482,-2.063874882,-0.199664135,-0.272889331
-0.296603002,3.242318347,2.931440706,-0.503454545,0.689344454,-0.082865606,-0.113764906,-0.158187247
-0.282462521,2.832929914,1.447127078,-0.304294055,0.985924616,0.212138683,0.005890054,-0.098273548
-0.281022089,0.689918346,0.093649042,-0.217391858,1.01196745,0.242838675,0.101377342,-0.102619609
-0.278429135,0.096228521,0.213240872,-0.178065054,1.059635017,0.300772503,0.181311159,-0.107376971
-0.283134745,0.10821777,-0.548983668,-0.141943706,0.777213924,0.153716453,0.219844399,-0.120698691
-0.282798652,-0.118386428,-0.021904078,-0.129599356,0.785070394,0.163523612,0.245053926,-0.130983734
-0.278885437,-0.046813575,0.351847396,-0.09592423,0.877142891,0.267253735,0.273409462,-0.119631105
-0.280378997,0.035971446,-0.212921899,-0.070157087,0.779472777,0.224261056,0.282939168,-0.134563214
-0.277150847,0.130679109,0.278842542,-0.035160992,0.861124996,0.273714607,0.295921515,-0.120600717
-0.275030678,-0.249935128,0.162339069,0.001548394,0.913795819,0.331481006,0.30716422,-0.126703745
-0.273849982,0.346537388,0.064666548,0.062913491,0.943581253,0.363650387,0.31327255,-0.139929339
-0.266429907,0.32380222,0.702145613,0.120718257,1.115903845,0.443099833,0.339484969,-0.122612537
-0.256166724,0.836424003,0.975218662,0.205574134,1.304579347,0.515825691,0.392175326,-0.093028313
-0.261274281,0.456076195,-0.568416614,0.250160294,0.956064615,0.142592358,0.405402212,-0.098063435
-0.262286049,0.150579781,-0.159052224,0.27460736,0.88866399,-0.028161008,0.40344319,-0.102247327
-0.262261938,-0.37796106,-0.054754491,0.288109955,0.889261426,-0.320162158,0.393625846,-0.110996043
-0.261201949,-0.3879447,0.049528697,0.288936062,0.916982035,-0.277057964,0.381780717,-0.111374277
-0.259587798,-0.418051035,0.10490052,0.296811499,0.960167055,-0.21141888,0.370630903,-0.118236563
-0.255299468,-0.266431446,0.370999658,0.303271898,1.070102874,-0.037034959,0.370523398,-0.110977026
-0.25105932,-0.099788292,0.362763971,0.297711612,1.169001439,-0.060803994,0.378881645,-0.103178178
-0.243157146,0.23161822,0.716554174,0.325465337,1.326341682,0.142987218,0.40797872,-0.081568578
-0.238218364,1.825670221,0.420636142,0.367465286,1.409814271,0.094975629,0.44150052,-0.043011183
-0.23195449,1.422054389,0.542613961,0.257812819,1.503240751,0.234034148,0.483245684,-0.022644145
-0.230195674,0.241631463,0.109999734,0.101713334,1.527773472,0.27089403,0.513487278,-0.028588044
-0.233785485,0.681451865,-0.398984053,0.101203314,1.233610847,0.006560134,0.513629463,-0.036499438
-0.242867971,0.75227724,-0.932089364,0.140723604,0.592498011,-0.42327075,0.46888723,-0.053988576
-0.247204599,0.998708103,-0.480154809,0.194366628,0.330794508,-0.647801647,0.407893498,-0.051610696
-0.254359764,1.139078521,-0.762637898,0.270116155,-0.053822423,-0.917259287,0.323931893,-0.069821755
-0.241061164,0.860254485,1.246459309,0.324757818,0.373987184,-0.4164449,0.302252183,-0.026417784
-0.247758647,1.861556558,-0.709660836,0.43473083,0.058881429,-0.752913666,0.252070944,-0.038408834
-0.234893618,1.301147998,1.189014291,0.505239726,0.410002794,-0.28763156,0.255994872,0.018942351
-0.241085275,0.582747786,-0.653240812,0.555400438,0.143600852,-0.682255574,0.228362208,-0.003291182
-0.255444055,0.96727703,-1.466234423,0.592793714,-0.37487249,-1.348595607,0.144648459,-0.040161646
-0.254576798,0.55110209,0.029008531,0.606486229,-0.347666787,-1.309428125,0.07699722,-0.021852942
-0.254263436,0.221923211,-0.026075581,0.56946878,-0.337229139,-1.108245722,0.020553515,-0.034167968
-0.250264281,0.183809241,0.338208982,0.553067454,-0.201668605,-0.94233919,-0.012172593,-0.016742485
-0.25597403,5.337550539,-0.622621375,0.865529905,-0.41686765,-1.179210401,-0.063594792,-0.029157125
-0.248433325,0.264078,0.688283425,0.904206256,-0.160463625,-0.866381255,-0.077693561,-0.015949406
-0.245060396,0.031767808,0.272846154,0.929489683,-0.053437789,-0.749790246,-0.078552322,-0.020097386
-0.249324654,-0.010394382,-0.47477819,0.954046868,-0.225945663,-0.944588333,-0.098645137,-0.02864687
-0.238411096,0.448194374,1.00497562,0.997095835,0.111465117,-0.44603964,-0.074718712,0.013360427
-0.236507846,-0.088494716,0.125856455,0.997776159,0.16504824,-0.359096157,-0.051518983,-0.003918525
-0.232845896,-0.038805941,0.293200636,0.981485842,0.268148692,-0.214843729,-0.022332732,0.012165986
-0.227979369,0.04907081,0.404848363,0.874463722,0.399542274,-0.028569272,0.015882561,0.017109882
-0.22125766,0.33522901,0.574331168,0.808993501,0.566383462,0.102747403,0.067930797,0.039149417
-0.231087157,0.585907915,-0.983284013,0.82973267,0.11673457,-0.219751494,0.066037976,0.016405132
-0.240001137,0.699768772,-0.911470808,0.830836078,-0.228387479,-0.512212941,0.025455592,-0.005023753
-0.241253935,0.409910187,-0.178376511,0.810211931,-0.274361692,-0.553316358,-0.01526653,-0.02562324
-0.233785485,0.204694216,0.661167456,0.762380637,-0.037297514,-0.4117536,-0.021813003,-0.010956275
-0.259105967,1.322180989,-2.533772721,0.773410706,-0.818123659,-1.231201998,-0.128664792,-0.024299939
-0.263707506,2.146167997,-0.520151055,0.85087397,-0.927194595,-0.96708575,-0.232537474,-0.017281996
-0.245253205,1.199868451,1.775247509,0.811013964,-0.383019345,-0.446923041,-0.24348165,0.04856401
-0.256696738,0.493324274,-1.18588134,0.762350766,-0.662183385,-0.769476517,-0.297437886,0.014127038
-0.245156762,0.374393888,1.080922057,0.749799554,-0.368688648,-0.444204654,-0.295347934,0.047212077
-0.247469587,-0.091751055,-0.283302829,0.686003839,-0.426721122,-0.509395162,-0.303092226,0.021655466
-0.259925041,0.625820271,-1.292048682,0.690504852,-0.72063773,-0.860471173,-0.357786344,-0.024607856
-0.251998909,0.662631705,0.732003733,0.717053075,-0.511901424,-0.637061032,-0.369601285,0.00617914
-0.248770606,0.345390268,0.260863192,0.726786696,-0.429160706,-0.546066376,-0.365905,0.022755355
-0.243759415,1.083668951,0.432704561,0.470533416,-0.301187775,-0.399734235,-0.343184115,0.022266097
-0.262165687,1.24335538,-1.879585122,0.529524959,-0.745449977,-1.058189079,-0.396629931,0.010259347
-0.25081829,0.424112266,1.073817623,0.553159739,-0.458783163,-0.648590116,-0.393756505,0.050075612
-0.25925044,1.712038787,-0.895275076,0.656918892,-0.64667417,-0.984829858,-0.423496284,0.022079779
-0.269031753,1.614133992,-1.046530609,0.727154944,-0.847445231,-0.683944446,-0.483680872,0.043942888
-0.266478051,0.927675506,0.202927573,0.788368908,-0.777792874,-0.62201586,-0.519197089,0.041887603
-0.253083009,1.053407199,1.286363247,0.854163687,-0.435709368,-0.181807106,-0.492938696,0.088399425
-0.244988141,2.530919264,0.738297695,1.003669919,-0.251102562,0.084219062,-0.439134746,0.092631644
-0.28049955,4.973580636,-3.640644396,1.283083625,-0.949721024,-1.009627168,-0.533468124,0.048210571
-0.294689632,3.11117669,-1.5608348,1.435205491,-1.156346796,-0.773867234,-0.660104227,-0.015805119
-0.289437603,0.574133289,0.504406547,1.427637226,-1.031199784,-0.653722527,-0.735208941,-0.01639677
-0.27454877,0.688216169,1.502784686,1.444402342,-0.699540513,-0.31312765,-0.731712576,0.020043291
-0.276313604,0.091580837,-0.239677339,1.437588407,-0.730187448,-0.353499744,-0.731257048,-0.012906081
-0.286032322,0.757887024,-1.073740859,1.403595411,-0.897250215,-0.575823791,-0.764034352,-0.082291806
-0.310933531,1.998974068,-2.755874953,1.394728468,-1.25758694,-0.836485716,-0.881353055,-0.138807169
-0.315623732,1.684248893,-0.581478313,1.423907483,-1.31703365,-0.808389666,-0.985192496,-0.142836586
-0.328751142,2.71429556,-1.553254906,1.557698508,-1.475537306,-0.748915541,-1.110007463,-0.15606044
-0.317606022,1.654342379,1.215703356,1.63480244,-1.197892568,-0.566535491,-1.155704813,-0.137425357
-0.312480756,0.947531774,0.517917324,1.697408704,-1.074956838,-0.482665031,-1.162239691,-0.136474758
-0.331023642,1.317348285,-2.168569514,1.739066263,-1.324016111,-0.741129896,-1.229802515,-0.193104475
-0.352491895,3.234140495,-2.613327263,1.893973622,-1.561582921,-0.66161669,-1.355753901,-0.242843094
-0.352975412,0.517983642,-0.116220772,1.904370625,-1.566577956,-0.707055051,-1.444637015,-0.243616837
-0.363830437,-0.037088962,-1.400441504,1.836856312,-1.678436475,-0.743609192,-1.543685903,-0.283922661
-0.358197467,1.54478877,0.644180768,1.855014621,-1.526736376,-0.578789431,-1.585630102,-0.29094268
-0.359115973,1.27753954,-0.170907253,1.90642497,-1.537490072,-0.592526582,-1.607762837,-0.325036387
-0.34291811,1.623532971,1.912866736,1.901093391,-1.107009465,-0.350271855,-1.547744146,-0.278310479
-0.346278696,1.305854888,-0.459846449,1.882522698,-1.156787476,-0.38958697,-1.499893579,-0.291134041
-0.34862372,1.140188636,-0.340013679,1.895324461,-1.19262392,-0.414732698,-1.458183388,-0.31593089
-0.3335379,1.234252432,1.736076576,1.906218555,-0.804400357,-0.072621625,-1.354162433,-0.275850721
-0.353193022,1.274349808,-2.405981405,1.830522972,-1.119852176,-0.508971533,-1.337233539,-0.317857622
-0.357955708,1.404166726,-0.642593233,1.615501937,-1.188661373,-0.623874419,-1.330979118,-0.372592977
-0.373017187,1.343717231,-1.95289597,1.509030407,-1.391574408,-0.841063612,-1.373097955,-0.405137504
-0.370333655,2.804955001,0.285656688,1.64341482,-1.31945627,-0.50184228,-1.383820806,-0.417194208
-0.372678679,1.713763167,-0.356654192,1.705193639,-1.352377013,-0.568159427,-1.389324237,-0.42119791
-0.371542486,0.85127735,0.088126952,1.750957659,-1.318291764,-0.53681582,-1.377175481,-0.412809082
-0.367069972,0.57529521,0.510922655,1.739958352,-1.180582568,-0.413434669,-1.338396832,-0.402768617
-0.380294093,1.226940471,-1.755143434,1.693451147,-1.392702093,-0.778242275,-1.347823905,-0.453442212
-0.384017182,1.492198894,-0.545357053,1.68188208,-1.448256503,-0.830085578,-1.358066497,-0.448880532
-0.378867767,0.719084784,0.616806022,1.561690839,-1.279051927,-0.691868698,-1.334423666,-0.437108077
-0.391390915,1.844431174,-1.711704614,1.573141764,-1.476153634,-0.742178482,-1.353036184,-0.442096878
-0.401206343,3.008254172,-1.391643431,1.697279416,-1.612782161,-0.716591282,-1.394042085,-0.45909453
-0.415953655,5.300391269,-2.128550496,1.937217414,-1.792032532,-0.68963082,-1.471251229,-0.460577649
-0.425382277,0.96536023,-1.425907227,1.800546382,-1.892902054,-0.716813901,-1.55531895,-0.485160458
-0.400384242,2.550109462,3.495991768,1.92296138,-1.156380527,-0.247850056,-1.510295338,-0.400601268
-0.402850279,2.14562774,-0.397145934,2.054447954,-1.192777646,-0.297965759,-1.471150752,-0.427094806
-0.402656857,1.344442507,-0.030439506,2.042379121,-1.187379452,-0.278911226,-1.42674493,-0.434102999
-0.399006252,0.805081739,0.445038886,2.013918324,-1.081158288,-0.195143394,-1.36531613,-0.431924782
-0.398571148,0.955776232,0.002353147,1.973692743,-1.067990204,-0.185159368,-1.303720014,-0.45225073
-0.436599806,4.972359509,-5.535481515,2.194562511,-1.624662,-0.748530622,-1.391857502,-0.437739356
-0.421925019,2.551930052,2.125447724,2.279605632,-1.230899895,-0.458055565,-1.391918892,-0.404545613
-0.422722895,2.268532339,-0.173538563,2.341910521,-1.242067361,-0.475062739,-1.382977192,-0.437035025
-0.41590528,1.250741349,0.928768484,2.34048835,-1.06137049,-0.315202048,-1.337550761,-0.429550595
-0.409716192,1.552233946,0.822029534,2.3494079,-0.901662245,-0.169660296,-1.266494537,-0.422645235
-0.408531624,0.862600529,0.109418716,2.320425492,-0.870608186,-0.047957322,-1.195575316,-0.450654199
-0.41218219,0.214478035,-0.572331707,2.164375493,-0.941439012,-0.102384708,-1.144322312,-0.485104123
-0.417718412,0.615303776,-0.848254235,2.09820444,-1.048096002,-0.29249935,-1.116373976,-0.528213085
-0.410296343,0.339380842,1.000640278,2.06736786,-0.829103016,-0.037624444,-1.056750443,-0.519021593
-0.405775531,0.476946368,0.576793113,2.061443339,-0.700345958,0.117620907,-0.984240723,-0.515774492
-0.403551367,0.421551599,0.251919094,2.012926817,-0.636321636,0.193999003,-0.91136773,-0.512982534
-0.401230416,0.712387086,0.263430867,1.965951054,-0.567550007,0.273700804,-0.838665238,-0.517964478
-0.409740302,0.463943214,-1.242487438,1.950581358,-0.78540506,-0.004086284,-0.808926914,-0.546199534
-0.408241529,-0.073604365,0.153534684,1.835039144,-0.73664418,0.082210421,-0.774375222,-0.551954936
-0.411190969,0.097420045,-0.472672045,1.65969087,-0.814575215,-0.16023495,-0.753696322,-0.571604345
-0.398957993,0.696438425,1.644902998,1.382349343,-0.420635167,0.229658469,-0.685244562,-0.534933793
-0.402487622,0.15297023,-0.542625365,1.333411073,-0.523502579,-0.199820902,-0.641271494,-0.576807808
-0.406404057,1.29232628,-0.601159724,1.257642376,-0.636678922,-0.556265502,-0.618478043,-0.579205281
-0.380850172,2.73714914,3.39406928,1.293275549,0.048056561,0.372218028,-0.498251953,-0.472386214
-0.377973218,1.229597347,0.31746002,1.286357292,0.11001131,0.333865703,-0.391001148,-0.456552103
-0.377779911,0.63224414,-0.032107502,1.275945577,0.114362725,0.339691745,-0.305545596,-0.4551138
-0.366344658,0.545462703,1.405228505,1.251228343,0.360016768,0.526884109,-0.194543602,-0.424145609
-0.359261135,0.886349602,0.828576537,1.005087631,0.495401244,0.524392728,-0.081667615,-0.408276429
-0.359115973,0.30450101,-0.03918867,0.869702795,0.498176971,0.507076708,0.004483258,-0.420062024
-0.367094159,0.563683401,-1.05554765,0.767002914,0.195033359,0.307824379,0.03721147,-0.450219212
-0.366608495,-0.022583452,0.004138717,0.690297991,0.206483297,0.319953655,0.06053422,-0.479407488
-0.368987979,-0.231773636,-0.35832385,0.582829604,0.11321215,0.260526901,0.065111169,-0.502450588
-0.365443094,-0.136296294,0.390813195,0.522656188,0.206911052,0.347963168,0.077923823,-0.515455658
-0.367167028,-0.120998901,-0.27457253,0.5024471,0.133521673,0.243756942,0.076610423,-0.526747701
-0.365661624,-0.169436945,0.132697298,0.45517442,0.177339762,0.284717185,0.076767964,-0.543309287
-0.36658427,0.037125966,-0.173478821,0.436966625,0.133680358,0.244049241,0.068660161,-0.560500836
-0.365346038,-0.381313609,0.09882859,0.385265154,0.174159186,-0.010156368,0.062548956,-0.575243115
-0.362675271,0.147219831,0.277744331,0.368739444,0.262604811,-0.26354276,0.063627063,-0.573141938
-0.365030376,-0.508836289,-0.352415116,0.295173105,0.133406438,-0.589014625,0.050835169,-0.594108299
-0.360392996,-0.385724468,0.522563376,0.243989233,0.295046503,-0.514601525,0.054439146,-0.59573294
-0.35733366,-0.166646854,0.321788125,0.238384365,0.396005292,-0.501081793,0.064728157,-0.585584701
-0.357090866,-0.522120672,-0.027226003,0.201063312,0.404165671,-0.48165358,0.069214903,-0.59651355
-0.355779804,0.274587095,0.104291497,0.175651042,0.450272337,-0.376743069,0.073247338,-0.611177167
-0.359955861,0.302710023,-0.573272482,0.184671348,0.174176758,-0.710908951,0.055598793,-0.631759031
-0.355537011,0.130331272,0.488752527,0.114672918,0.345683243,-0.527723129,0.054495955,-0.629214736
-0.353400397,0.245043218,0.204755031,-0.035451222,0.424503236,-0.392118993,0.057518318,-0.617278556
-0.354177344,-0.324727316,-0.152282621,-0.12908354,0.369157386,-0.4474563,0.052439425,-0.63579875
-0.356629697,-0.245317047,-0.358493481,-0.181947713,0.19321285,-0.622122778,0.034574037,-0.655280958
-0.361534095,0.049677673,-0.665031572,-0.21181374,-0.13172545,-0.997712539,-0.002614717,-0.674211605
-0.360538695,-0.009306469,0.066758405,-0.265767946,-0.080954606,-0.92587199,-0.031639597,-0.685161224
